Ad ID,Category,Price,Currency,Price per m2,Floor Number,Room Count,Area,Location,Excerpt,Last Updated,State of Repair,Link
5141700,Yeni tikili,200 000,AZN,3 700 AZN/m²,3 / 10,2,54 m²,Nərimanov r.,yoxdur,"13.06.2025, 21:04",var,https://bina.az/items/5141700
5065000,Yeni tikili,530 000,AZN,4 530 AZN/m²,4 / 7,3,117 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 21:03",var,https://bina.az/items/5065000
5229261,Yeni tikili,237 000,AZN,2 370 AZN/m²,12 / 16,3,100 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 21:02",var,https://bina.az/items/5229261
5230338,Yeni tikili,173 000,AZN,1 970 AZN/m²,2 / 19,2,88 m²,Xətai r.,var,"13.06.2025, 21:02",var,https://bina.az/items/5230338
5264938,Yeni tikili,245 000,AZN,2 850 AZN/m²,12 / 14,3,86 m²,Neftçilər m.,yoxdur,"13.06.2025, 21:02",var,https://bina.az/items/5264938
5218175,Yeni tikili,130 000,AZN,2 170 AZN/m²,14 / 20,1,60 m²,Xətai r.,yoxdur,"13.06.2025, 21:02",var,https://bina.az/items/5218175
5229454,Köhnə tikili,194 000,AZN,2 430 AZN/m²,3 / 9,3,80 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 21:02",var,https://bina.az/items/5229454
5228010,Yeni tikili,174 000,AZN,2 380 AZN/m²,11 / 15,2,73 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 21:01",var,https://bina.az/items/5228010
5278036,Yeni tikili,165 000,AZN,2 430 AZN/m²,17 / 18,2,68 m²,20 Yanvar m.,var,"13.06.2025, 21:01",var,https://bina.az/items/5278036
5267447,Köhnə tikili,225 000,AZN,1 880 AZN/m²,7 / 9,5,120 m²,Xətai r.,var,"13.06.2025, 21:01",var,https://bina.az/items/5267447
5216953,Yeni tikili,195 000,AZN,1 930 AZN/m²,13 / 18,3,101 m²,Həzi Aslanov m.,var,"13.06.2025, 21:01",var,https://bina.az/items/5216953
5267450,Köhnə tikili,205 000,AZN,2 050 AZN/m²,4 / 5,4,100 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 21:01",var,https://bina.az/items/5267450
5269248,Yeni tikili,156 000,AZN,3 120 AZN/m²,4 / 17,2,50 m²,Azadlıq Prospekti m.,var,"13.06.2025, 18:34",var,https://bina.az/items/5269248
5151105,Yeni tikili,73 500,AZN,1 440 AZN/m²,1 / 5,2,51 m²,Masazır q.,var,"13.06.2025, 20:00",var,https://bina.az/items/5151105
4452836,Yeni tikili,708 339,AZN,4 850 AZN/m²,4 / 7,3,146.2 m²,Nardaran q.,yoxdur,"13.06.2025, 12:22",var,https://bina.az/items/4452836
5278037,Yeni tikili,195 000,AZN,3 360 AZN/m²,4 / 9,1,58 m²,Nardaran q.,yoxdur,"13.06.2025, 21:01",yoxdur,https://bina.az/items/5278037
5261280,Köhnə tikili,167 500,AZN,2 390 AZN/m²,5 / 5,3,70 m²,Elmlər Akademiyası m.,var,"13.06.2025, 21:00",var,https://bina.az/items/5261280
5201900,Yeni tikili,148 000,AZN,2 850 AZN/m²,3 / 15,2,52 m²,Həzi Aslanov m.,var,"13.06.2025, 21:00",var,https://bina.az/items/5201900
5267539,Yeni tikili,380 000,AZN,2 570 AZN/m²,6 / 27,3,148 m²,8 Noyabr m.,var,"13.06.2025, 21:00",var,https://bina.az/items/5267539
5256894,Yeni tikili,290 000,AZN,2 900 AZN/m²,2 / 18,2,100 m²,Nəriman Nərimanov m.,var,"13.06.2025, 20:59",var,https://bina.az/items/5256894
5202633,Köhnə tikili,159 000,AZN,2 120 AZN/m²,5 / 9,3,75 m²,Həzi Aslanov m.,var,"13.06.2025, 20:59",var,https://bina.az/items/5202633
5278034,Yeni tikili,335 000,AZN,2 030 AZN/m²,17 / 17,5,165 m²,Neftçilər m.,var,"13.06.2025, 20:58",var,https://bina.az/items/5278034
5278033,Yeni tikili,185 000,AZN,3 080 AZN/m²,12 / 16,2,60 m²,Ağ şəhər q.,var,"13.06.2025, 20:58",var,https://bina.az/items/5278033
5178021,Köhnə tikili,265 000,AZN,3 310 AZN/m²,4 / 7,3,80 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 20:57",var,https://bina.az/items/5178021
5269756,Köhnə tikili,123 000,AZN,2 460 AZN/m²,1 / 5,2,50 m²,8 Noyabr m.,var,"13.06.2025, 20:57",var,https://bina.az/items/5269756
5254026,Köhnə tikili,280 000,AZN,2 670 AZN/m²,3 / 10,4,105 m²,Nərimanov r.,var,"13.06.2025, 20:57",var,https://bina.az/items/5254026
5278029,Yeni tikili,225 000,AZN,3 750 AZN/m²,7 / 17,2,60 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 20:56",var,https://bina.az/items/5278029
5051982,Yeni tikili,367 000,AZN,3 150 AZN/m²,15 / 19,3,116.5 m²,Bayıl q.,yoxdur,"13.06.2025, 20:56",yoxdur,https://bina.az/items/5051982
5274254,Yeni tikili,385 000,AZN,2 730 AZN/m²,15 / 17,3,141 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 20:55",var,https://bina.az/items/5274254
5133397,Yeni tikili,750 000,AZN,4 550 AZN/m²,16 / 19,4,165 m²,Bayıl q.,yoxdur,"13.06.2025, 20:55",yoxdur,https://bina.az/items/5133397
5272731,Köhnə tikili,265 000,AZN,3 790 AZN/m²,3 / 4,2,70 m²,Sahil m.,var,"13.06.2025, 20:55",var,https://bina.az/items/5272731
5180502,Köhnə tikili,229 000,AZN,2 080 AZN/m²,8 / 9,4,110 m²,İnşaatçılar m.,var,"13.06.2025, 20:55",var,https://bina.az/items/5180502
5272685,Köhnə tikili,175 000,AZN,2 690 AZN/m²,3 / 9,3,65 m²,Əhmədli m.,var,"13.06.2025, 20:55",var,https://bina.az/items/5272685
5263376,Köhnə tikili,198 000,AZN,2 640 AZN/m²,7 / 9,2,75 m²,Gənclik m.,var,"13.06.2025, 20:55",var,https://bina.az/items/5263376
5196388,Köhnə tikili,255 000,AZN,2 320 AZN/m²,2 / 5,4,110 m²,Nəsimi r.,var,"13.06.2025, 20:54",var,https://bina.az/items/5196388
5278027,Yeni tikili,130 000,AZN,2 500 AZN/m²,2 / 19,2,52 m²,Xalqlar Dostluğu m.,yoxdur,"13.06.2025, 20:54",var,https://bina.az/items/5278027
5037285,Yeni tikili,189 000,AZN,3 100 AZN/m²,12 / 18,2,61 m²,Səbail r.,var,"13.06.2025, 21:01",var,https://bina.az/items/5037285
5043971,Yeni tikili,260 000,AZN,2 600 AZN/m²,3 / 3,3,100 m²,Sahil m.,var,"13.06.2025, 20:53",var,https://bina.az/items/5043971
5226630,Köhnə tikili,340 000,AZN,3 010 AZN/m²,13 / 16,3,113 m²,28 May m.,var,"13.06.2025, 20:53",yoxdur,https://bina.az/items/5226630
5192091,Yeni tikili,590 000,AZN,3 810 AZN/m²,7 / 21,3,155 m²,Sahil m.,var,"13.06.2025, 15:59",var,https://bina.az/items/5192091
4965011,Yeni tikili,370 000,AZN,2 190 AZN/m²,6 / 12,4,168.7 m²,Nizami m.,var,"13.06.2025, 17:42",var,https://bina.az/items/4965011
5224748,Yeni tikili,134 000,AZN,2 270 AZN/m²,6 / 9,3,59 m²,Həzi Aslanov m.,var,"13.06.2025, 11:54",var,https://bina.az/items/5224748
5277420,Yeni tikili,350 000,AZN,1 170 AZN/m²,6 / 6,6,300 m²,Bayıl q.,var,"13.06.2025, 18:34",var,https://bina.az/items/5277420
5263328,Yeni tikili,289 000,AZN,2 630 AZN/m²,3 / 16,3,110 m²,İnşaatçılar m.,var,"13.06.2025, 20:53",var,https://bina.az/items/5263328
5269715,Yeni tikili,285 000,AZN,2 480 AZN/m²,5 / 17,3,115 m²,Həzi Aslanov m.,var,"13.06.2025, 20:52",var,https://bina.az/items/5269715
5263117,Yeni tikili,370 000,AZN,3 700 AZN/m²,4 / 17,3,100 m²,28 May m.,yoxdur,"13.06.2025, 20:52",var,https://bina.az/items/5263117
5268887,Yeni tikili,310 000,AZN,2 540 AZN/m²,10 / 11,4,122 m²,Həzi Aslanov m.,var,"13.06.2025, 20:52",var,https://bina.az/items/5268887
5215725,Yeni tikili,179 000,AZN,1 700 AZN/m²,11 / 16,3,105 m²,Bayıl q.,yoxdur,"13.06.2025, 20:50",var,https://bina.az/items/5215725
5243084,Yeni tikili,730 000,AZN,3 650 AZN/m²,6 / 19,4,200 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 20:48",yoxdur,https://bina.az/items/5243084
5066317,Yeni tikili,61 500,AZN,1 400 AZN/m²,5 / 6,2,44 m²,Masazır q.,var,"13.06.2025, 20:48",var,https://bina.az/items/5066317
4860860,Yeni tikili,960 000,AZN,3 690 AZN/m²,5 / 6,6,260 m²,Ağ şəhər q.,var,"13.06.2025, 20:47",yoxdur,https://bina.az/items/4860860
5266768,Köhnə tikili,179 000,AZN,1 880 AZN/m²,5 / 9,3,95 m²,Memar Əcəmi m.,var,"13.06.2025, 20:47",var,https://bina.az/items/5266768
5268929,Yeni tikili,188 000,AZN,1 500 AZN/m²,11 / 11,3,125 m²,Həzi Aslanov m.,var,"13.06.2025, 20:47",var,https://bina.az/items/5268929
5261081,Yeni tikili,340 000,AZN,3 580 AZN/m²,9 / 16,2,95 m²,Nəriman Nərimanov m.,var,"13.06.2025, 20:46",var,https://bina.az/items/5261081
5197957,Köhnə tikili,265 000,AZN,2 040 AZN/m²,4 / 9,4,130 m²,Azadlıq Prospekti m.,var,"13.06.2025, 20:46",var,https://bina.az/items/5197957
5208734,Köhnə tikili,250 000,AZN,2 080 AZN/m²,7 / 9,5,120 m²,Azadlıq Prospekti m.,var,"13.06.2025, 20:46",var,https://bina.az/items/5208734
5265480,Yeni tikili,680 000,AZN,3 470 AZN/m²,6 / 20,4,196 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 20:46",yoxdur,https://bina.az/items/5265480
5224693,Köhnə tikili,187 000,AZN,2 340 AZN/m²,3 / 5,3,80 m²,Nizami m.,var,"13.06.2025, 20:46",var,https://bina.az/items/5224693
5209055,Yeni tikili,187 000,AZN,2 340 AZN/m²,4 / 17,2,80 m²,Memar Əcəmi m.,var,"13.06.2025, 20:46",var,https://bina.az/items/5209055
5264626,Köhnə tikili,117 000,AZN,2 600 AZN/m²,4 / 5,1,45 m²,Nərimanov r.,var,"13.06.2025, 20:45",yoxdur,https://bina.az/items/5264626
5278024,Yeni tikili,460 000,AZN,3 290 AZN/m²,6 / 17,3,140 m²,28 May m.,yoxdur,"13.06.2025, 20:45",var,https://bina.az/items/5278024
5267523,Yeni tikili,175 000,AZN,1 590 AZN/m²,7 / 19,3,110 m²,Bakıxanov q.,var,"13.06.2025, 20:45",var,https://bina.az/items/5267523
5169112,Yeni tikili,176 000,AZN,2 630 AZN/m²,7 / 16,2,67 m²,8 Noyabr m.,var,"13.06.2025, 20:45",var,https://bina.az/items/5169112
5200585,Yeni tikili,320 000,AZN,2 160 AZN/m²,3 / 10,4,148 m²,Həzi Aslanov m.,var,"13.06.2025, 20:45",var,https://bina.az/items/5200585
5278022,Yeni tikili,196 000,AZN,3 060 AZN/m²,5 / 15,2,64 m²,Nəriman Nərimanov m.,var,"13.06.2025, 20:44",var,https://bina.az/items/5278022
4972659,Yeni tikili,135 000,AZN,1 380 AZN/m²,9 / 10,3,98 m²,Məmmədli q.,var,"13.06.2025, 20:44",var,https://bina.az/items/4972659
4785536,Yeni tikili,95 900,AZN,1 310 AZN/m²,8 / 10,2,73 m²,Zabrat q.,var,"13.06.2025, 10:13",var,https://bina.az/items/4785536
4248860,Yeni tikili,432 765,AZN,2 950 AZN/m²,4 / 16,3,146.7 m²,Nəsimi r.,var,"13.06.2025, 16:50",yoxdur,https://bina.az/items/4248860
5273320,Yeni tikili,495 000,AZN,2 730 AZN/m²,13 / 17,4,181 m²,İnşaatçılar m.,var,"13.06.2025, 09:56",var,https://bina.az/items/5273320
5265494,Yeni tikili,286 000,AZN,2 600 AZN/m²,13 / 17,3,110 m²,Qara Qarayev m.,var,"13.06.2025, 11:42",var,https://bina.az/items/5265494
4539118,Yeni tikili,140 000,AZN,2 330 AZN/m²,5 / 10,3,60 m²,Həzi Aslanov m.,yoxdur,"13.06.2025, 20:44",var,https://bina.az/items/4539118
5193305,Yeni tikili,410 000,AZN,3 150 AZN/m²,5 / 17,3,130.2 m²,Gənclik m.,var,"13.06.2025, 20:44",yoxdur,https://bina.az/items/5193305
5099463,Yeni tikili,350 000,AZN,2 120 AZN/m²,2 / 10,4,165 m²,Nərimanov r.,var,"13.06.2025, 21:00",var,https://bina.az/items/5099463
5151110,Yeni tikili,273 000,AZN,2 950 AZN/m²,11 / 17,2,92.4 m²,Gənclik m.,var,"13.06.2025, 20:44",yoxdur,https://bina.az/items/5151110
5200036,Köhnə tikili,183 000,AZN,2 290 AZN/m²,4 / 9,3,80 m²,Həzi Aslanov m.,var,"13.06.2025, 20:44",var,https://bina.az/items/5200036
5202769,Yeni tikili,324 000,AZN,2 700 AZN/m²,5 / 17,3,120 m²,Nəriman Nərimanov m.,var,"13.06.2025, 20:43",yoxdur,https://bina.az/items/5202769
5001325,Yeni tikili,691 000,AZN,3 290 AZN/m²,8 / 8,4,210 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 20:43",yoxdur,https://bina.az/items/5001325
5263960,Yeni tikili,135 000,AZN,1 990 AZN/m²,7 / 12,2,68 m²,Massiv D q.,var,"13.06.2025, 20:43",var,https://bina.az/items/5263960
5269875,Yeni tikili,625 000,AZN,4 310 AZN/m²,6 / 7,3,145 m²,Ağ şəhər q.,var,"13.06.2025, 20:43",var,https://bina.az/items/5269875
4841840,Yeni tikili,200 000,AZN,1 430 AZN/m²,8 / 17,3,140 m²,Köhnə Günəşli q.,var,"13.06.2025, 20:43",yoxdur,https://bina.az/items/4841840
5264925,Köhnə tikili,146 000,AZN,1 830 AZN/m²,7 / 10,3,80 m²,Yeni Günəşli q.,var,"13.06.2025, 20:43",var,https://bina.az/items/5264925
4975201,Köhnə tikili,135 000,AZN,3 070 AZN/m²,4 / 5,2,44 m²,Nəriman Nərimanov m.,var,"13.06.2025, 20:43",var,https://bina.az/items/4975201
5215735,Yeni tikili,279 000,AZN,4 810 AZN/m²,3 / 7,2,58 m²,Ağ şəhər q.,var,"13.06.2025, 20:42",var,https://bina.az/items/5215735
5267520,Yeni tikili,640 000,AZN,3 170 AZN/m²,8 / 8,4,202 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 20:42",yoxdur,https://bina.az/items/5267520
5272948,Yeni tikili,239 000,AZN,2 750 AZN/m²,14 / 19,2,87 m²,Nərimanov r.,var,"13.06.2025, 20:42",var,https://bina.az/items/5272948
5248423,Yeni tikili,158 000,AZN,3 040 AZN/m²,1 / 6,2,52 m²,Bayıl q.,var,"13.06.2025, 20:42",var,https://bina.az/items/5248423
5253003,Yeni tikili,168 000,AZN,3 020 AZN/m²,15 / 17,2,55.7 m²,Elmlər Akademiyası m.,yoxdur,"13.06.2025, 20:41",var,https://bina.az/items/5253003
5253312,Yeni tikili,540 000,AZN,3 700 AZN/m²,3 / 8,4,146 m²,Ağ şəhər q.,var,"13.06.2025, 20:41",var,https://bina.az/items/5253312
5245234,Köhnə tikili,180 000,AZN,2 400 AZN/m²,1 / 9,3,75 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 20:41",var,https://bina.az/items/5245234
5278020,Köhnə tikili,189 500,AZN,2 530 AZN/m²,3 / 9,3,75 m²,9-cu mikrorayon q.,var,"13.06.2025, 20:41",var,https://bina.az/items/5278020
5267501,Köhnə tikili,220 000,AZN,2 560 AZN/m²,3 / 9,3,86 m²,Azadlıq Prospekti m.,var,"13.06.2025, 20:41",var,https://bina.az/items/5267501
5267321,Yeni tikili,239 000,AZN,2 960 AZN/m²,17 / 18,2,80.7 m²,Nəsimi r.,var,"13.06.2025, 20:41",var,https://bina.az/items/5267321
4612569,Yeni tikili,117 000,AZN,1 220 AZN/m²,3 / 6,4,96 m²,Masazır q.,var,"13.06.2025, 20:41",var,https://bina.az/items/4612569
4801324,Köhnə tikili,570 000,AZN,1 840 AZN/m²,2 / 2,7,310 m²,Səbail r.,var,"13.06.2025, 20:41",var,https://bina.az/items/4801324
5274001,Köhnə tikili,132 000,AZN,2 750 AZN/m²,2 / 5,2,48 m²,20 Yanvar m.,var,"13.06.2025, 13:03",var,https://bina.az/items/5274001
4513531,Yeni tikili,1 042 525,AZN,3 590 AZN/m²,3 / 7,3,290.5 m²,Nardaran q.,yoxdur,"13.06.2025, 12:25",var,https://bina.az/items/4513531
5264963,Yeni tikili,209 000,AZN,4 180 AZN/m²,4 / 15,2,50 m²,Nərimanov r.,var,"13.06.2025, 10:24",var,https://bina.az/items/5264963
5196668,Köhnə tikili,102 000,AZN,2 270 AZN/m²,4 / 5,1,45 m²,Bakıxanov q.,var,"13.06.2025, 20:40",var,https://bina.az/items/5196668
5251369,Köhnə tikili,153 000,AZN,2 350 AZN/m²,9 / 9,2,65 m²,Gənclik m.,var,"13.06.2025, 20:40",var,https://bina.az/items/5251369
5278018,Köhnə tikili,205 000,AZN,1 860 AZN/m²,2 / 10,4,110 m²,Neftçilər m.,var,"13.06.2025, 20:40",var,https://bina.az/items/5278018
5267484,Yeni tikili,225 000,AZN,2 860 AZN/m²,21 / 25,3,78.7 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 20:40",var,https://bina.az/items/5267484
5208728,Köhnə tikili,165 000,AZN,1 740 AZN/m²,9 / 9,3,95 m²,Binəqədi r.,var,"13.06.2025, 20:39",var,https://bina.az/items/5208728
5228376,Yeni tikili,180 000,AZN,2 770 AZN/m²,9 / 18,2,65 m²,Elmlər Akademiyası m.,var,"13.06.2025, 20:39",var,https://bina.az/items/5228376
4944681,Yeni tikili,137 700,AZN,1 350 AZN/m²,3 / 16,3,102.3 m²,Saray q.,yoxdur,"13.06.2025, 20:39",var,https://bina.az/items/4944681
5236014,Yeni tikili,325 000,AZN,2 830 AZN/m²,3 / 15,3,115 m²,Qara Qarayev m.,yoxdur,"13.06.2025, 20:39",var,https://bina.az/items/5236014
5270829,Köhnə tikili,154 000,AZN,2 570 AZN/m²,2 / 5,2,60 m²,Nərimanov r.,var,"13.06.2025, 20:39",var,https://bina.az/items/5270829
5219590,Yeni tikili,215 000,AZN,3 860 AZN/m²,15 / 18,2,55.7 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 20:39",var,https://bina.az/items/5219590
5213748,Yeni tikili,195 000,AZN,3 250 AZN/m²,4 / 17,2,60 m²,Nərimanov r.,var,"13.06.2025, 20:39",var,https://bina.az/items/5213748
5258464,Köhnə tikili,195 000,AZN,2 440 AZN/m²,3 / 4,3,80 m²,Nəsimi r.,var,"13.06.2025, 20:39",var,https://bina.az/items/5258464
5212292,Yeni tikili,185 000,AZN,3 450 AZN/m²,12 / 17,2,53.7 m²,Nəsimi r.,var,"13.06.2025, 20:39",var,https://bina.az/items/5212292
5265035,Yeni tikili,257 000,AZN,2 480 AZN/m²,14 / 17,3,103.7 m²,İnşaatçılar m.,var,"13.06.2025, 20:39",var,https://bina.az/items/5265035
5273470,Yeni tikili,189 000,AZN,3 110 AZN/m²,12 / 17,2,60.7 m²,Elmlər Akademiyası m.,var,"13.06.2025, 20:38",var,https://bina.az/items/5273470
5265053,Yeni tikili,195 000,AZN,2 880 AZN/m²,3 / 15,2,67.7 m²,28 May m.,yoxdur,"13.06.2025, 20:38",var,https://bina.az/items/5265053
5272978,Köhnə tikili,135 000,AZN,2 700 AZN/m²,5 / 9,2,50 m²,İnşaatçılar m.,var,"13.06.2025, 20:38",var,https://bina.az/items/5272978
5273881,Yeni tikili,148 000,AZN,1 640 AZN/m²,10 / 13,3,90 m²,Masazır q.,var,"13.06.2025, 20:38",var,https://bina.az/items/5273881
5267242,Yeni tikili,195 000,AZN,3 770 AZN/m²,7 / 17,2,51.7 m²,28 May m.,var,"13.06.2025, 20:38",var,https://bina.az/items/5267242
5278017,Yeni tikili,225 000,AZN,3 310 AZN/m²,3 / 15,2,68 m²,Dərnəgül m.,var,"13.06.2025, 21:00",var,https://bina.az/items/5278017
5242550,Yeni tikili,310 000,AZN,2 570 AZN/m²,14 / 17,3,120.7 m²,Nəsimi r.,var,"13.06.2025, 20:37",var,https://bina.az/items/5242550
5278014,Yeni tikili,285 000,AZN,2 050 AZN/m²,15 / 17,3,139 m²,Neftçilər m.,yoxdur,"13.06.2025, 20:36",yoxdur,https://bina.az/items/5278014
5278013,Yeni tikili,140 000,AZN,2 330 AZN/m²,7 / 11,2,60 m²,Bakıxanov q.,var,"13.06.2025, 20:36",var,https://bina.az/items/5278013
5177195,Yeni tikili,348 000,AZN,2 900 AZN/m²,6 / 17,3,120 m²,Nəriman Nərimanov m.,var,"13.06.2025, 20:36",var,https://bina.az/items/5177195
5139400,Köhnə tikili,209 000,AZN,2 680 AZN/m²,4 / 4,3,78 m²,Nəriman Nərimanov m.,var,"13.06.2025, 10:01",var,https://bina.az/items/5139400
5276250,Yeni tikili,45 000,AZN,1 150 AZN/m²,6 / 8,2,39 m²,Masazır q.,yoxdur,"13.06.2025, 14:09",yoxdur,https://bina.az/items/5276250
5079659,Yeni tikili,265 000,AZN,2 650 AZN/m²,4 / 18,3,100 m²,Badamdar q.,var,"13.06.2025, 15:41",var,https://bina.az/items/5079659
5097795,Yeni tikili,97 000,AZN,1 310 AZN/m²,5 / 6,3,74 m²,Masazır q.,var,"13.06.2025, 07:19",var,https://bina.az/items/5097795
5201423,Köhnə tikili,92 500,AZN,2 310 AZN/m²,1 / 5,2,40 m²,7-ci mikrorayon q.,var,"13.06.2025, 20:35",var,https://bina.az/items/5201423
5276384,Yeni tikili,220 000,AZN,2 340 AZN/m²,12 / 16,2,94 m²,Həzi Aslanov m.,var,"13.06.2025, 20:35",var,https://bina.az/items/5276384
4577858,Yeni tikili,120 000,AZN,2 400 AZN/m²,7 / 16,2,50 m²,Həzi Aslanov m.,var,"13.06.2025, 20:33",var,https://bina.az/items/4577858
5262527,Yeni tikili,335 000,AZN,2 030 AZN/m²,17 / 17,4,165 m²,Neftçilər m.,var,"13.06.2025, 20:33",var,https://bina.az/items/5262527
4782100,Köhnə tikili,205 000,AZN,2 280 AZN/m²,9 / 10,3,90 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 20:33",var,https://bina.az/items/4782100
5252867,Köhnə tikili,135 000,AZN,2 250 AZN/m²,4 / 5,2,60 m²,Nərimanov r.,var,"13.06.2025, 20:32",var,https://bina.az/items/5252867
5274872,Yeni tikili,79 900,AZN,1 080 AZN/m²,6 / 10,2,74 m²,Məmmədli q.,var,"13.06.2025, 20:32",yoxdur,https://bina.az/items/5274872
4866496,Yeni tikili,209 000,AZN,3 870 AZN/m²,9 / 16,2,54 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 20:32",var,https://bina.az/items/4866496
5269720,Yeni tikili,289 000,AZN,2 630 AZN/m²,6 / 17,3,110 m²,8 Noyabr m.,var,"13.06.2025, 20:32",var,https://bina.az/items/5269720
5278009,Yeni tikili,290 000,AZN,3 580 AZN/m²,7 / 14,2,81 m²,Nəsimi r.,yoxdur,"13.06.2025, 20:32",var,https://bina.az/items/5278009
5196822,Yeni tikili,480 000,AZN,3 200 AZN/m²,6 / 16,3,150 m²,Nəriman Nərimanov m.,var,"13.06.2025, 20:32",var,https://bina.az/items/5196822
5278010,Köhnə tikili,230 000,AZN,3 290 AZN/m²,1 / 5,3,70 m²,İnşaatçılar m.,var,"13.06.2025, 20:32",var,https://bina.az/items/5278010
5268588,Yeni tikili,215 000,AZN,2 390 AZN/m²,15 / 16,3,90 m²,Qara Qarayev m.,yoxdur,"13.06.2025, 20:32",var,https://bina.az/items/5268588
4977980,Köhnə tikili,133 000,AZN,2 660 AZN/m²,3 / 9,2,50 m²,Gənclik m.,var,"13.06.2025, 20:31",var,https://bina.az/items/4977980
5239122,Köhnə tikili,225 000,AZN,3 000 AZN/m²,5 / 5,3,75 m²,Nəriman Nərimanov m.,var,"13.06.2025, 20:31",var,https://bina.az/items/5239122
5278006,Yeni tikili,198 000,AZN,3 090 AZN/m²,12 / 17,2,64 m²,Elmlər Akademiyası m.,yoxdur,"13.06.2025, 20:31",var,https://bina.az/items/5278006
5278005,Yeni tikili,550 000,AZN,2 940 AZN/m²,5 / 20,3,187 m²,Nərimanov r.,var,"13.06.2025, 20:31",var,https://bina.az/items/5278005
5278003,Yeni tikili,162 000,AZN,2 950 AZN/m²,3 / 15,2,55 m²,Həzi Aslanov m.,var,"13.06.2025, 20:31",var,https://bina.az/items/5278003
5247196,Yeni tikili,329 000,AZN,2 190 AZN/m²,8 / 18,4,150 m²,İnşaatçılar m.,var,"13.06.2025, 20:31",var,https://bina.az/items/5247196
5218292,Yeni tikili,235 000,AZN,2 450 AZN/m²,7 / 18,3,96 m²,Nəsimi r.,var,"13.06.2025, 20:30",var,https://bina.az/items/5218292
5105435,Yeni tikili,315 000,AZN,3 420 AZN/m²,11 / 12,3,92 m²,8 Noyabr m.,var,"13.06.2025, 20:30",var,https://bina.az/items/5105435
5220333,Köhnə tikili,229 000,AZN,3 270 AZN/m²,2 / 6,3,70 m²,Gənclik m.,var,"13.06.2025, 20:30",var,https://bina.az/items/5220333
5278001,Yeni tikili,321 200,AZN,2 200 AZN/m²,14 / 16,3,146 m²,Koroğlu m.,yoxdur,"13.06.2025, 20:29",yoxdur,https://bina.az/items/5278001
5262316,Yeni tikili,294 000,AZN,4 370 AZN/m²,3 / 20,2,67.3 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 19:59",var,https://bina.az/items/5262316
5264702,Köhnə tikili,135 000,AZN,2 450 AZN/m²,2 / 9,3,55 m²,Həzi Aslanov m.,var,"13.06.2025, 15:59",var,https://bina.az/items/5264702
4296253,Yeni tikili,295 000,AZN,2 080 AZN/m²,12 / 16,4,142 m²,Həzi Aslanov m.,var,"13.06.2025, 20:29",var,https://bina.az/items/4296253
5012896,Yeni tikili,444 000,AZN,3 700 AZN/m²,5 / 8,3,120 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 20:28",yoxdur,https://bina.az/items/5012896
4989602,Yeni tikili,242 000,AZN,2 660 AZN/m²,5 / 15,3,91 m²,Həzi Aslanov m.,var,"13.06.2025, 20:28",var,https://bina.az/items/4989602
5127649,Yeni tikili,370 000,AZN,2 610 AZN/m²,6 / 12,3,142 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 20:27",var,https://bina.az/items/5127649
4769488,Yeni tikili,235 000,AZN,2 730 AZN/m²,2 / 16,2,86 m²,Həzi Aslanov m.,yoxdur,"13.06.2025, 20:27",var,https://bina.az/items/4769488
5276624,Yeni tikili,295 000,AZN,1 970 AZN/m²,12 / 16,4,150 m²,Həzi Aslanov m.,var,"13.06.2025, 20:27",var,https://bina.az/items/5276624
5178466,Yeni tikili,353 400,AZN,3 800 AZN/m²,2 / 8,2,93 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 20:27",yoxdur,https://bina.az/items/5178466
5182985,Yeni tikili,349 000,AZN,3 230 AZN/m²,4 / 16,3,108 m²,28 May m.,yoxdur,"13.06.2025, 20:27",var,https://bina.az/items/5182985
5039959,Yeni tikili,350 000,AZN,2 760 AZN/m²,3 / 20,3,127 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 20:27",yoxdur,https://bina.az/items/5039959
5166868,Yeni tikili,559 000,AZN,2 000 AZN/m²,13 / 13,5,280 m²,Nəriman Nərimanov m.,var,"13.06.2025, 20:26",var,https://bina.az/items/5166868
